"date","variable","value"
2018-04-06,"btc.daily_return",-2.63558086826029
2018-04-07,"btc.daily_return",4.23165168354974
2018-04-08,"btc.daily_return",1.49624766769175
2018-04-09,"btc.daily_return",-3.88383620529811
2018-04-10,"btc.daily_return",0.578620730339545
2018-04-11,"btc.daily_return",1.82436111293648
2018-04-12,"btc.daily_return",13.426586799309
2018-04-13,"btc.daily_return",-0.0649262685774658
2018-04-14,"btc.daily_return",1.41682525879681
2018-04-15,"btc.daily_return",4.12259864534554
2018-04-16,"btc.daily_return",-3.34510391123013
2018-04-17,"btc.daily_return",-2.10081085201164
2018-04-18,"btc.daily_return",2.75651923735631
2018-04-19,"btc.daily_return",1.6550445132714
2018-04-20,"btc.daily_return",6.74500177650453
2018-04-21,"btc.daily_return",0.528773299580484
2018-04-22,"btc.daily_return",-1.3736559225084
2018-04-23,"btc.daily_return",1.55201486210303
2018-04-24,"btc.daily_return",8.54187516477636
2018-04-25,"btc.daily_return",-8.81648665095273
2018-04-26,"btc.daily_return",4.67096528069624
2018-04-27,"btc.daily_return",-3.26759414543698
2018-04-28,"btc.daily_return",4.57767758393989
2018-04-29,"btc.daily_return",0.777516936022813
2018-04-30,"btc.daily_return",-1.96858025160124
2018-05-01,"btc.daily_return",-1.43177208435526
2018-05-02,"btc.daily_return",1.44235131839054
2018-05-03,"btc.daily_return",5.52190054872332
2018-05-04,"btc.daily_return",0.0542495552060234
2018-05-05,"btc.daily_return",1.62747995663382
2018-05-06,"btc.daily_return",-1.93503072975442
2018-05-07,"btc.daily_return",-2.82676225143933
2018-05-08,"btc.daily_return",-1.5568897433076
2018-05-09,"btc.daily_return",1.0998718912452
2018-05-10,"btc.daily_return",-3.02402682867244
2018-05-11,"btc.daily_return",-6.75436243174523
2018-05-12,"btc.daily_return",0.751639714554603
2018-05-13,"btc.daily_return",2.4478942441979
2018-05-14,"btc.daily_return",0.0423549580855155
2018-05-15,"btc.daily_return",-2.23786657452815
2018-05-16,"btc.daily_return",-1.59423258796332
2018-05-17,"btc.daily_return",-3.294245397612
